Date,Value1,Value2,Value3,Value4,Value5,Value6,Value7,Value8,Value9,Value10,Value11,Value12,Vibr1,Vibr2,Vibr3,Vibr4
5/29/2022 17:19,68.73007967,76.09846623,64.8806885,75.95348369,67.69065615,75.3170222,66.47993393,73.09630233,67.89809134,76.6892724,,,0.034,-0.068,-0.051,0.027
5/29/2022 17:19,65.73816289,77.48249414,65.01929648,75.92645095,68.08521293,76.62565842,64.87990865,72.08678456,63.90046809,67.181587,,,0.032,-0.071,0.012,-0.01
5/29/2022 17:19,63.67199538,76.00067237,66.98253289,74.84234305,67.09497589,75.69778721,63.99678658,72.90561955,66.02418995,76.8277695,,,0.061,0.054,-0.107,-0.125
5/29/2022 17:19,66.17547086,76.25566959,68.84612874,76.65961978,67.11379336,74.47884461,66.14154866,74.10853834,65.38092538,76.8803939,,,0.09,0.305,0.049,-0.132
5/29/2022 17:19,65.62582453,75.97236827,69.59601414,76.21770021,68.39029222,73.80660703,63.78399974,73.32761873,65.23286773,76.948314,,,0.105,0.12,0.054,-0.078
5/29/2022 17:19,68.33133882,75.96472986,65.02912621,75.57056732,67.44025635,75.24086952,66.66904313,73.79601595,67.96143985,67.31477363,,,0.144,-0.046,-0.068,0.012
5/29/2022 17:19,67.36861112,75.94919827,68.24933772,75.4340404,67.42990393,74.57842335,66.34750439,74.51330648,65.15923851,77.0091392,,,0.066,0.01,-0.098,0.042
5/29/2022 17:19,65.65745936,78.01016583,65.47849298,76.41141579,68.07773408,76.4224376,65.89695994,72.4269125,63.65891902,77.0003574,,,-0.159,-0.054,0.117,0.042
5/29/2022 17:20,67.96238783,75.91985578,65.15402515,75.56346723,67.52222711,75.15519322,66.48311497,73.96860154,67.94113371,67.39078638,,,-0.12,-0.22,0.056,-0.002
5/29/2022 17:20,67.08577118,76.18995105,69.86843039,75.8508931,67.99633807,73.57253559,63.53084286,73.81584294,66.27370065,77.0476225,,,-0.002,-0.149,-0.178,-0.059
5/29/2022 17:20,68.03517935,75.87068582,65.01526003,75.51480744,67.38179984,75.11548205,66.56312201,73.88371767,67.98075152,67.4367375,,,0.059,-0.066,0.017,-0.051
5/29/2022 17:20,67.79068839,75.74937877,64.45487926,75.48098678,67.907332,74.91493303,67.09373572,72.73079169,67.64332923,77.11124989,,,-0.015,-0.066,0.144,0.039
5/29/2022 17:20,66.33046849,76.38167907,69.65155069,75.94101332,68.01595925,73.87796011,63.36715503,74.25618434,66.69105151,77.161075,,,-0.095,-0.168,0.12,0.054
5/29/2022 17:20,68.30939242,75.97771753,65.04166728,75.56556947,67.49165996,75.23189029,66.69391781,73.78754494,68.01816999,77.1651467,,,-0.129,-0.09,-0.12,0.024
5/29/2022 17:20,68.10629056,75.74902159,64.63568961,75.61270332,67.8807333,74.88048053,67.26377248,72.82621875,67.66498639,77.212297,,,-0.071,-0.098,-0.01,0.078
5/29/2022 17:20,63.64794523,76.03658665,66.92627665,74.82414979,67.04245633,75.7048832,64.02463469,72.87982443,66.00671402,77.2464672,,,0.015,0.005,0.005,-0.01
5/29/2022 17:20,64.73703206,76.18171087,67.22536552,76.80816638,67.94960277,75.0626626,63.57857533,72.60231597,66.46511831,77.253211,,,-0.039,-0.037,-0.005,-0.034
5/29/2022 17:20,67.43705949,75.99932018,68.24317867,75.45614966,67.39409472,74.59778271,66.34572786,74.53406849,65.19262314,77.3267569,,,-0.073,0.107,-0.059,-0.12
5/29/2022 17:20,67.93191223,75.88314576,64.20154291,75.62286413,68.03446553,75.03421278,66.90033804,73.00519849,67.77034429,64.44763483,,,-0.095,-0.042,0.022,-0.049
5/29/2022 17:20,65.52715521,75.97259994,69.66594346,76.12702364,68.48293968,73.866236,63.92630997,73.30653988,65.35769886,77.354929,,,-0.01,-0.039,-0.095,0.085
5/29/2022 17:20,63.9969379,75.71385081,67.17693993,74.84237481,67.58197421,75.65471184,63.99887792,72.77725987,66.11895851,77.3506645,,,0.042,0.125,-0.051,0.081
5/29/2022 17:20,68.49295107,76.07218592,64.77375037,76.04176455,67.26316564,75.19673718,65.995358,72.89198951,67.58168476,77.3722935,,,0.024,0.156,-0.073,-0.071
5/29/2022 17:20,67.09219171,76.17705732,69.89454654,75.77029003,68.08129737,73.6234516,63.52757553,73.79878706,66.2922158,77.3635774,,,0.037,0.049,-0.024,-0.115
5/29/2022 17:20,66.11686551,76.40155523,69.74634301,76.11642252,67.99244451,73.86673295,63.58044036,74.27883148,66.69270531,64.4655575,,,0.044,0.1,-0.002,-0.071
5/29/2022 17:20,66.53799252,78.46468586,65.66944061,76.43983389,68.06549921,76.9298805,65.264033,72.50677004,64.46433757,77.34002578,,,0.112,0.3,-0.276,0.032
5/29/2022 17:20,63.8740423,75.8187754,67.12356309,74.76529566,67.55236084,75.67467765,64.00009628,72.73118369,66.0905283,77.3248397,,,-0.01,0.208,-0.076,0.071
5/29/2022 17:20,65.37255476,76.0748612,69.4848486,76.1732189,68.22278125,73.82750961,63.73334731,73.37841889,65.04302727,77.3333194,,,-0.029,-0.049,0.01,-0.027
5/29/2022 17:20,64.48623941,76.85490109,67.11144088,76.96734905,68.05467874,74.2513226,63.57921118,73.31460965,65.56270795,77.3550386,,,-0.022,-0.095,-0.037,-0.088
5/29/2022 17:20,68.70532192,76.17388617,64.79246731,75.95674426,67.74452804,75.33211241,66.54841067,73.11976045,67.89764637,77.3915152,,,-0.066,0.071,0.066,-0.122
5/29/2022 17:20,64.92644069,76.33797001,67.31041573,76.71277075,68.07913716,75.37887971,63.96450103,72.83832643,66.70175894,77.3824415,,,-0.142,0.247,0.071,0.027
5/29/2022 17:20,65.42883289,75.98457871,69.69944706,76.14553653,68.49542884,73.89607118,63.83768452,73.3296251,65.32129689,77.3759795,,,-0.107,-0.159,-0.01,0.042
5/29/2022 17:20,68.05182139,75.90806269,65.07421413,75.52645638,67.45728534,75.13297797,66.53549084,73.87015027,67.97172561,77.4006684,,,-0.034,-0.078,0.208,0.032
5/29/2022 17:20,66.38405001,77.87499444,65.0137688,76.39336783,67.76839517,76.52863975,65.65705532,72.51544759,64.38660427,77.3746335,,,0.051,0.024,0.039,-0.059
5/29/2022 17:20,66.1470468,76.28442409,68.81065217,76.65586008,67.07028558,74.4821923,66.16184779,74.12879131,65.35368261,77.3474021,,,-0.132,0.027,0.024,-0.017
5/29/2022 17:20,68.03515983,75.91702376,64.12913467,75.73401561,68.0813095,75.19916208,66.73206288,73.24383385,67.78124366,77.3189814,,,-0.237,-0.125,-0.049,0.076
5/29/2022 17:20,65.7486744,77.48488186,65.03372921,75.92819647,68.05291264,76.61936873,64.85543814,72.0694073,63.90798112,64.45907767,,,-0.063,-0.073,0.066,0.076
5/29/2022 17:20,65.54490079,77.78423757,65.43077902,76.22693472,68.18070597,76.16819137,65.75225813,72.54868172,63.87800275,77.33443044,,,0.066,-0.005,0.156,0.027
5/29/2022 17:20,67.92648874,75.98253079,65.13966889,75.529697,67.47222364,75.15219163,66.44642193,73.99077209,67.95928904,77.338884,,,-0.024,-0.105,-0.005,-0.024
5/29/2022 17:20,64.31500666,76.93534876,66.99746672,77.03382385,68.04073731,74.30293746,63.59150347,73.3950933,65.66478502,77.354087,,,-0.073,-0.015,-0.081,-0.061
5/29/2022 17:20,66.95925626,76.28875156,69.82787441,75.90760687,68.03405811,73.60916736,63.59812193,73.79863315,66.28511783,77.3189955,,,-0.02,0.042,-0.017,-0.022
5/29/2022 17:20,66.18721207,76.31592009,68.90473403,76.67186718,67.1021359,74.5379534,66.09430027,74.10141274,65.34600791,67.65053688,,,-0.005,0.037,0.093,0.054
5/29/2022 17:20,64.71156953,76.46908143,67.83830458,76.55138593,68.17911625,73.70913842,63.76277656,73.03406486,65.47356732,77.2884675,,,0.149,-0.02,0.034,0.02
5/29/2022 17:20,68.01389798,75.93030692,64.1548642,75.74764669,68.0531595,75.237711,66.70717613,73.27550098,67.71846114,64.42285,,,0.056,0.149,-0.103,-0.02
5/29/2022 17:20,64.34158496,76.90222964,67.03528122,76.9808081,68.00983808,74.26973121,63.59123988,73.3168665,65.63053108,77.3014472,,,-0.02,0.198,-0.144,-0.1
5/29/2022 17:20,67.04870938,76.23097574,69.87160898,75.8767971,67.97657773,73.61757268,63.57310937,73.80622124,66.29075474,77.3052081,,,0.088,0.173,-0.005,-0.068
5/29/2022 17:20,66.14369292,76.3504897,69.73833722,75.98525893,68.00971482,73.89481961,63.45416166,74.24436029,66.68040189,77.2370974,,,0.078,-0.171,0.02,0.005
5/29/2022 17:20,66.26617248,76.35490582,68.89885898,76.69997281,67.07811012,74.56115844,66.12189294,74.13198,65.33303022,77.1950211,,,0.049,-0.12,-0.117,0.037
5/29/2022 17:20,66.79719638,76.31539615,69.74502695,75.9415916,68.09562909,73.60963314,63.55567405,73.79470678,66.32278068,77.1526396,,,-0.032,0.022,0.039,-0.002
5/29/2022 17:20,65.72461646,78.06822664,65.46174129,76.43841932,68.12153976,76.39406193,65.89874045,72.44119393,63.69490065,77.231822,,,-0.142,0.105,0.137,-0.068
5/29/2022 17:20,67.14434359,76.22937853,69.89374964,75.73938521,68.16197394,73.6284193,63.47518,73.78269499,66.29387336,77.182118,,,-0.054,-0.042,-0.022,-0.049
5/29/2022 17:20,67.85961991,75.82479549,64.2225169,75.60187355,67.98128734,74.9648869,66.93475018,72.97289207,67.8339066,57.87365,,,-0.034,-0.122,-0.203,-0.002
5/29/2022 17:20,65.79452053,77.46424491,65.04672411,75.98788623,68.01943999,76.60824931,64.86007681,72.10009896,63.91136166,76.9730725,,,-0.095,-0.125,-0.034,0.015
5/29/2022 17:20,67.84302368,75.76981135,64.35866429,75.58931403,67.96839031,75.00507396,67.01543816,72.83165197,67.7861371,76.913876,,,-0.154,-0.049,0.115,0.083
5/29/2022 17:20,67.98865222,75.92248203,64.10870002,75.72877451,68.10391241,75.22816994,66.73798953,73.26882403,67.77260928,76.7994525,,,-0.132,-0.1,-0.034,0.098
5/29/2022 17:20,67.93893567,75.75051038,68.05605019,75.06408057,67.34744347,74.39601269,66.49104981,74.34715057,65.59583683,76.823845,,,-0.051,-0.12,-0.151,0.054
5/29/2022 17:20,68.46299446,76.12907332,64.81629702,76.10724591,67.2544069,75.20875617,65.97225928,72.94809207,67.6048981,76.8004216,,,-0.007,-0.105,0.061,-0.005
5/29/2022 17:20,67.13703544,76.21640751,69.84408864,75.76850756,68.17678685,73.65769631,63.4979969,73.76967556,66.3086113,76.6811026,,,-0.125,-0.083,0.078,-0.022
5/29/2022 17:20,67.42742515,76.07643612,68.28973293,75.43287224,67.38139767,74.64818666,66.32584891,74.50155368,65.15735726,76.52725,,,-0.134,-0.01,0.01,-0.034
5/29/2022 17:20,66.23211102,76.37002797,69.62628055,75.99118952,67.97565002,73.9004197,63.42043938,74.23990241,66.69105651,76.4921483,,,-0.081,-0.105,-0.234,0
5/29/2022 17:20,66.8126639,76.28700568,69.77666463,75.9491678,68.03477478,73.57209829,63.56394112,73.74778873,66.37076537,76.400736,,,0.051,-0.049,-0.022,-0.01
5/29/2022 17:20,65.41980846,76.0035283,69.64438645,76.17675797,68.45165664,73.86516436,63.8477462,73.32342778,65.3256331,76.38129,,,0.049,0,-0.029,-0.022
5/29/2022 17:20,63.64158245,76.10279446,66.88990739,74.79176705,67.15494527,75.68280545,64.00419424,72.91840081,66.09362181,76.3552295,,,-0.085,0.215,0.186,-0.061
5/29/2022 17:20,64.83225395,76.2442768,67.20542527,76.88042833,67.9654537,75.03981998,63.58752895,72.64180797,66.47297342,76.3330835,,,0.032,0.024,0.125,-0.1
5/29/2022 17:20,68.47655067,76.15037086,64.76512391,76.20310455,67.26315305,75.24757114,66.01353835,72.96725243,67.55021344,76.18961989,,,0.09,-0.022,-0.024,-0.063
5/29/2022 17:20,67.84083551,75.77658905,64.30855775,75.57805519,67.95249704,74.93968739,66.95310503,72.87507492,67.80076885,75.81416875,,,0.017,0.027,0.037,0.042
5/29/2022 17:20,67.26945479,76.225918,69.83707976,75.83343323,68.26832934,73.66087444,63.56798559,73.81122656,66.2547867,75.7621816,,,-0.027,0.149,0.125,0.012
5/29/2022 17:20,66.82204704,76.62022843,69.50970643,76.05532982,67.92708841,74.0090739,63.31558658,74.30883811,66.08188817,75.7590576,,,-0.027,0.171,0.088,-0.083
5/29/2022 17:20,67.44091743,76.03579508,68.23991845,75.41660432,67.38963474,74.6659048,66.34803609,74.52234402,65.1965788,75.7424774,,,0.007,0.032,-0.078,-0.112
5/29/2022 17:21,65.64085829,77.7578122,65.14466675,75.85453095,68.41841765,76.83865029,64.88199244,72.06845229,64.01133844,75.6966303,,,-0.02,0.034,0.037,-0.068
5/29/2022 17:21,68.30929209,75.98380836,65.02585671,75.57163902,67.52493215,75.23453366,66.70440282,73.79026527,67.97859549,75.5936363,,,-0.068,0.017,0.056,-0.02
5/29/2022 17:21,67.96587053,75.83157772,68.0051511,75.19683239,67.337057,74.4372595,66.46677796,74.38046147,65.64222562,75.562143,,,-0.066,0.01,0.037,0.002
5/29/2022 17:21,67.90694761,75.92430273,64.09421509,75.75630488,68.03575682,75.22183078,66.804539,73.18655478,67.83816014,75.5780793,,,-0.046,-0.015,-0.085,-0.056
5/29/2022 17:21,64.30128005,77.02358124,66.97390259,77.03145407,68.04919631,74.36518816,63.60929147,73.41237691,65.67342665,75.490393,,,-0.051,0.01,0.071,-0.049
5/29/2022 17:21,67.14882155,76.22321028,69.86512204,75.83123395,67.99800325,73.61872072,63.55003082,73.80122601,66.32538757,56.5828715,,,-0.02,0.085,0.076,-0.002
5/29/2022 17:21,65.61846406,75.94669068,69.72571495,76.09091828,68.48121503,73.8821193,63.94674945,73.2934563,65.40529221,75.4314665,,,-0.01,0.015,0.051,0.02
5/29/2022 17:21,67.99318687,75.84259094,68.03694983,75.2234703,67.2918101,74.44040954,66.51237008,74.38859258,65.60963955,75.3647991,,,-0.01,-0.183,0.059,0.02
5/29/2022 17:21,67.94375333,75.98582052,65.09562223,75.55224958,67.47549763,75.18806219,66.4266653,73.99729335,67.89763074,66.78447889,,,-0.032,-0.093,-0.151,0.032
5/29/2022 17:21,66.19780572,76.28820466,68.83612531,76.68868332,67.1074388,74.47654358,66.19637341,74.1096498,65.35266944,75.0311618,,,-0.056,0.042,-0.144,-0.007
5/29/2022 17:21,67.79572754,75.7660899,64.38139523,75.60218849,67.92387825,75.00495218,67.00651445,72.8024124,67.76728036,75.1199482,,,-0.076,0.051,0.015,-0.015
5/29/2022 17:21,66.15931818,76.19082351,68.88557703,76.66737316,67.08556199,74.49235808,66.19590371,74.12737194,65.33048163,74.9680675,,,-0.015,0.061,0.029,-0.01
5/29/2022 17:21,67.95159496,75.90801455,64.14650286,75.65093294,67.95762183,75.06956025,66.84411405,73.08976522,67.83460034,74.8834265,,,0.071,0.02,-0.146,-0.068
5/29/2022 17:21,66.74015318,76.31406398,69.77387728,75.92076761,68.0804576,73.62265416,63.55216479,73.81814464,66.29446186,74.9844376,,,0.002,0.085,-0.059,0.032
5/29/2022 17:21,66.23548538,76.25796679,68.79723953,76.63502185,67.07839425,74.51997677,66.1380331,74.12175507,65.34995975,75.0269236,,,-0.078,0.073,-0.115,0.088
5/29/2022 17:21,66.41147765,77.87051687,65.02556809,76.4428614,67.76518558,76.54494158,65.69399633,72.51769556,64.4004292,75.0403151,,,0.022,-0.042,-0.054,-0.029
5/29/2022 17:21,68.38272737,76.21051185,64.80803677,76.21518433,67.4000008,75.29160351,65.98069678,73.07446546,67.45347671,66.68936044,,,0.081,-0.022,-0.127,-0.063
5/29/2022 17:21,68.3297951,76.02657344,65.06072847,75.58680722,67.56296538,75.21583062,66.70189903,73.80452226,68.03343537,75.013336,,,0.054,-0.015,0.037,-0.051
5/29/2022 17:21,63.9316524,75.72043635,67.22048589,74.80396012,67.70641535,75.66734641,64.11801342,72.78116439,66.06812041,66.66452056,,,0.11,0.168,0.061,0.063
5/29/2022 17:21,68.39340976,76.1794294,64.80036294,76.21871299,67.35638733,75.27484138,65.98462855,73.04849159,67.49706867,74.990822,,,0.061,0.076,-0.051,0.024
5/29/2022 17:21,68.04433927,75.9636292,64.13413131,75.80302374,68.10023648,75.30702369,66.73226402,73.33723491,67.73142328,74.8787573,,,0.017,0.022,-0.005,0.032
5/29/2022 17:21,67.87200355,75.81672547,64.21824349,75.64310452,67.92726608,74.98134025,66.94373243,72.96303864,67.84204654,74.8816914,,,-0.049,-0.056,0.098,-0.022
5/29/2022 17:21,66.480486,78.51998028,65.66557655,76.43979235,68.10828745,76.92055068,65.24759591,72.54933322,64.43969268,74.8769259,,,-0.054,-0.042,0.044,-0.059
5/29/2022 17:21,67.93935024,75.89095424,64.11506733,75.69802022,67.94805603,75.10141596,66.81944409,73.12064952,67.82612578,74.8158425,,,-0.073,-0.107,0.195,-0.002
5/29/2022 17:21,67.15233837,76.25363808,69.92013979,75.85598788,68.01911395,73.56590837,63.5124225,73.79632788,66.3266544,66.50088722,,,-0.005,-0.083,0.107,0.078
5/29/2022 17:21,65.54442923,77.7571579,65.52161606,76.23697976,68.26420668,76.19647963,65.74334322,72.58176557,63.93614927,74.862852,,,0.027,-0.01,0.151,0.132
5/29/2022 17:21,66.92925419,76.60025011,69.55371937,76.01191393,67.96312966,73.96861382,63.30955101,74.32147855,66.12269263,74.8680766,,,-0.017,-0.154,0.261,0.042
5/29/2022 17:21,67.84979966,75.76019807,64.26387096,75.56673058,67.93289428,74.92739887,66.92203208,72.83857717,67.80055334,74.8863045,,,-0.012,-0.063,-0.054,-0.017
5/29/2022 17:21,65.53014833,75.98301281,69.56425736,76.19491465,68.47852657,73.85197781,63.82467726,73.30180302,65.27571799,74.8845423,,,0.02,-0.061,0.034,-0.037
5/29/2022 17:21,66.36611076,77.86229482,65.06275189,76.45692627,67.76499789,76.55644214,65.66015374,72.58612148,64.41679617,74.902998,,,0.054,0.056,0.024,-0.061
5/29/2022 17:21,68.07013633,75.9752067,64.11191553,75.8599,68.15538673,75.35603661,66.67386957,73.35179102,67.66634503,74.8708056,,,-0.024,-0.037,0.159,-0.029
5/29/2022 17:21,63.96832183,75.72762664,67.23270881,74.82609885,67.66285802,75.66086513,64.09081807,72.77265461,66.03401205,74.8391668,,,-0.044,-0.127,0.051,0.034
5/29/2022 17:21,66.26996311,76.243563,68.79843696,76.61266659,67.14543826,74.50078432,66.22980857,74.15749098,65.28976811,74.8239231,,,0.056,0.02,0.061,0.088
5/29/2022 17:21,65.74052574,78.0624483,65.43356202,76.48343688,68.10049102,76.40337117,65.81734502,72.47450001,63.68770619,74.8382302,,,0.042,0.117,0.066,0.022
5/29/2022 17:21,67.96231559,75.91790941,68.043549,75.19442837,67.35221381,74.57211598,66.4731343,74.41677566,65.6460269,74.8494701,,,0.024,-0.012,0.049,-0.112
5/29/2022 17:21,63.60324551,76.08987102,66.88515485,74.79157799,67.0604857,75.70572259,64.03754548,72.88951278,66.04752897,74.8410314,,,0.054,-0.02,-0.005,-0.134
5/29/2022 17:21,65.79591236,77.46507908,65.05302156,76.02353619,67.98466344,76.60938714,64.9010341,72.13346608,63.96040848,74.797831,,,0.105,0.286,-0.029,-0.088
5/29/2022 17:21,67.88968074,75.77799458,64.25052649,75.56989948,67.97049857,74.98863561,66.92211243,72.91945239,67.81287102,74.7812216,,,0.115,0.132,0.015,-0.034
5/29/2022 17:21,63.48172246,76.08046799,67.55675403,74.03208361,66.94122712,74.92087931,63.45694415,72.64677888,66.26953026,74.7182044,,,-0.054,-0.029,-0.071,-0.078
5/29/2022 17:21,65.01841548,76.32852368,67.30883887,76.75269834,68.08635686,75.39734321,63.97764852,72.85384911,66.71091769,74.7142055,,,0.027,0.144,0.085,-0.1
5/29/2022 17:21,66.17328324,76.24820029,68.93011844,76.67991971,67.06573431,74.52671392,66.14151083,74.14005582,65.29122578,74.7438734,,,0.032,0.298,-0.042,-0.076
5/29/2022 17:21,68.02357231,75.73548134,64.66781081,75.61686228,67.82064892,74.88568993,67.33390189,72.865147,67.62541101,74.4443114,,,-0.085,-0.088,0.117,0.049
5/29/2022 17:21,64.86358102,76.41075752,67.32645426,76.80344053,68.04997569,75.44485545,64.06536363,72.90202784,66.74473942,74.1206391,,,-0.122,-0.103,0.083,-0.027
5/29/2022 17:21,66.1331122,76.25007984,68.88367966,76.65806283,67.10525862,74.49504734,66.11727153,74.11344964,65.30157324,73.9078776,,,0.042,0.264,0.056,-0.088
5/29/2022 17:21,66.22075047,76.43196003,69.78552073,76.13733848,68.08216704,73.89377432,63.53756433,74.28057285,66.69814086,65.92041933,,,0.115,0.103,0.09,-0.022
5/29/2022 17:21,64.80723836,76.25530608,67.2495027,76.90781269,68.03616173,75.06522026,63.54198667,72.68041499,66.51828518,65.273409,,,-0.061,-0.139,0.234,0.024
5/29/2022 17:21,65.70975838,77.76841439,65.22574707,75.85931746,68.39437054,76.8674522,64.89307709,72.09027357,63.97438934,74.333579,,,-0.115,-0.129,0.017,-0.007
5/29/2022 17:21,66.22598908,76.24051223,68.82918648,76.64215641,67.09301385,74.50923787,66.22255272,74.12536069,65.31833754,74.9031252,,,-0.129,0.181,0.056,-0.022
5/29/2022 17:21,67.97485486,75.89831155,64.09510869,75.7810052,67.99502077,75.13496313,66.8328914,73.17838177,67.84301664,75.1737091,,,-0.134,-0.061,0.168,0.037
5/29/2022 17:21,66.039208,76.2586836,68.88240254,76.51098257,67.3389928,74.526019,66.31802416,74.25055423,65.33889422,75.3306525,,,-0.049,-0.32,-0.034,0.027
5/29/2022 17:21,68.26930323,76.03928582,65.10085157,75.64911434,67.65839854,75.20830607,66.70700182,73.80929037,68.07282623,75.4627369,,,0.049,-0.093,-0.024,0.068
5/29/2022 17:21,64.0033691,75.69660571,67.26826976,74.8526565,67.69715744,75.64293204,64.096972,72.77678962,66.04039701,75.5801797,,,-0.088,0.095,0.059,0.085
5/29/2022 17:21,67.12246008,76.19652038,69.79198434,75.75286474,68.17315816,73.63408593,63.48283464,73.82321875,66.26535287,75.7059131,,,-0.078,0.024,-0.032,-0.007
5/29/2022 17:21,66.82771871,76.64195436,69.50507801,76.09579505,67.91618246,74.0366564,63.38031546,74.35057648,66.04047682,75.8759526,,,0.068,0.061,-0.21,-0.098
5/29/2022 17:21,66.67765374,76.51580852,69.5286842,75.90493497,67.93773634,73.90639685,63.30421828,74.27480533,66.29570871,75.9813721,,,0.085,0.137,-0.022,0.007
5/29/2022 17:21,66.41666599,78.49306263,65.66862697,76.45317353,68.12168228,76.97873952,65.21970245,72.53903176,64.42242848,76.1991221,,,0.054,0.051,0.037,0.054
5/29/2022 17:21,66.88829626,76.61693051,69.5103769,76.00086692,67.97934968,73.94196036,63.31171083,74.34828643,66.18059372,76.2810642,,,-0.005,0.002,-0.034,0.049
5/29/2022 17:21,68.22316941,76.03896898,65.09165964,75.64818479,67.62005118,75.21158087,66.66799411,73.81905229,68.0296473,76.3390976,,,0,0.1,-0.269,-0.007
5/29/2022 17:21,66.05784717,76.24654879,68.8835406,76.55146098,67.31162914,74.49708734,66.34608264,74.23473669,65.37674788,76.508737,,,-0.012,0.137,-0.195,0.017
5/29/2022 17:21,63.34841479,76.09446216,67.41029578,74.03034825,66.82893397,74.90901572,63.47445408,72.71737987,66.36522282,76.5507115,,,0.002,-0.085,-0.071,-0.042
5/29/2022 17:22,66.274272,76.23508237,68.82832784,76.6069626,67.17159083,74.52845304,66.27232898,74.16769986,65.31374845,68.161173,,,0.037,-0.144,-0.22,0.095
5/29/2022 17:22,68.45187701,76.14192598,64.83343686,76.23929366,67.33552245,75.22244767,65.99870692,73.00951119,67.50258042,76.7260445,,,0.068,0.002,-0.078,0.098
5/29/2022 17:22,67.92809016,75.91661841,64.13708641,75.73545715,68.05863989,75.19976313,66.81681099,73.18015431,67.86411842,59.748079,,,0.007,0,0.11,0.017
5/29/2022 17:22,68.05961669,75.90521035,68.01171748,75.18420696,67.4123883,74.5344124,66.52224037,74.40613033,65.60463011,76.84625625,,,0.024,-0.061,0.056,-0.049
5/29/2022 17:22,66.65630163,76.54172347,69.58706332,75.94754401,67.92896924,73.91444094,63.30425509,74.27306021,66.27109809,76.9237606,,,0.061,-0.095,-0.164,-0.071
5/29/2022 17:22,66.42566431,77.83265828,65.06019436,76.4578423,67.7913336,76.59061963,65.65780075,72.61154451,64.42697261,76.9509396,,,0.015,0.073,0.015,0.012
5/29/2022 17:22,66.30710092,76.34453168,68.93726701,76.69534968,67.10797139,74.54879022,66.09853798,74.15061262,65.30276218,77.0567776,,,-0.037,-0.093,-0.068,0.046
5/29/2022 17:22,63.64487235,76.21089333,66.86108641,74.83349033,67.14046792,75.64626102,64.02509995,72.91855499,66.16990003,77.192721,,,-0.056,-0.261,0.054,0.056
5/29/2022 17:22,67.19230653,76.21334478,69.84684768,75.79917521,68.25532183,73.65863149,63.54595497,73.80528212,66.30094622,77.294359,,,-0.007,-0.154,-0.01,0.005
5/29/2022 17:22,65.74957079,78.09873661,65.42994662,76.4883282,68.07514963,76.42133808,65.7684224,72.47934286,63.72432146,77.2764389,,,-0.061,-0.098,-0.132,0.039
5/29/2022 17:22,64.95129384,76.48990712,67.2865137,76.8112109,68.0476129,75.50373752,64.05163562,72.91649419,66.75665295,68.728304,,,-0.037,-0.11,0.049,0.032
5/29/2022 17:22,66.12600479,76.2367894,68.81863289,76.60257923,67.25740246,74.52000841,66.36634513,74.22108615,65.35847678,77.418007,,,0.01,-0.22,0.159,0.005
5/29/2022 17:22,68.37046187,76.00242264,65.11578539,75.62533334,67.64507631,75.19964418,66.73706019,73.79718039,68.08692663,68.86089411,,,0.073,-0.203,-0.044,0.012
5/29/2022 17:22,67.95934247,75.8009309,68.03636476,75.12437235,67.37471021,74.42113287,66.50928716,74.35755977,65.6441308,77.551043,,,-0.073,-0.007,-0.01,-0.046
5/29/2022 17:22,67.41639568,76.12679058,68.33578172,75.4256908,67.3622525,74.64915939,66.34831669,74.50532016,65.2051358,77.5905761,,,-0.029,-0.005,-0.049,-0.039
5/29/2022 17:22,66.77523823,76.66230297,69.58110082,76.12789903,67.90693204,74.10144765,63.47118893,74.36585071,65.99039099,77.6003266,,,-0.046,0.127,-0.134,-0.088
5/29/2022 17:22,65.78394689,77.49812868,65.05854409,76.03030035,67.96042776,76.61867855,64.85421614,72.10230288,63.97856376,76.0839211,,,0.107,0.066,-0.063,-0.09
5/29/2022 17:22,67.94669554,76.03346633,65.14519669,75.56942028,67.53569108,75.20913118,66.43835603,74.01838591,67.9366277,74.8616361,,,0.146,0.046,-0.188,-0.088
5/29/2022 17:22,65.54115882,77.7420118,65.59215802,76.25784234,68.25787238,76.21825716,65.77597499,72.61989945,63.95533868,76.9163731,,,0,-0.054,-0.012,-0.027
5/29/2022 17:22,65.76229413,75.87221909,69.71316439,76.06540784,68.59467387,73.84928695,63.97190256,73.28601906,65.41477413,77.2511413,,,-0.071,0.098,0.066,-0.083
5/29/2022 17:22,65.68814222,75.91858271,69.77800629,76.08444906,68.57939917,73.86818743,63.97123987,73.31163621,65.40196361,77.4295039,,,-0.027,0.029,-0.012,-0.068
5/29/2022 17:22,64.20928936,77.27922162,66.93354822,77.22522142,67.89082993,74.49247836,63.58158526,73.53728697,65.77482199,77.4668353,,,-0.037,-0.01,-0.083,-0.066
5/29/2022 17:22,65.53395293,77.75057377,65.55023239,76.24275263,68.25514716,76.19914237,65.77951358,72.58054043,63.93056766,77.5137849,,,0.037,0.125,-0.042,-0.134
5/29/2022 17:22,67.99109331,75.93433328,68.07287314,75.11788596,67.36270012,74.6221637,66.4813265,74.41113783,65.64937748,69.7886411,,,0.076,0.212,0.017,-0.076
5/29/2022 17:22,65.86666784,75.86826013,69.67667358,76.06629743,68.64565911,73.8512426,63.98212149,73.28732592,65.46714888,77.542168,,,-0.054,-0.044,0.049,0.061
